domain_name,agency,domain_canonically_https,domain_canonically_www,domain_downgrades_https,domain_enforces_https,domain_host,domain_hsts,domain_hsts_preload_ready,domain_hsts_subdomains,domain_https,domain_redirect,domain_responds,domain_root,domain_sld,domain_tld,domain_trd,domain_up,domain_www,canonical_endpoint_external_redirect,canonical_endpoint_host,canonical_endpoint_redirect,canonical_endpoint_resolves_to,canonical_endpoint_responds,canonical_endpoint_scheme,canonical_endpoint_timed_out,canonical_endpoint_up,canonical_endpoint_uri,canonical_endpoint_www,content_data_json,content_doctype,content_generator,content_humans_txt,content_proper_404s,content_robots_txt,content_security_txt,content_sitemap_xml,content_vulnerability_disclosure_policy,cookies_cookie?,cookies_secure?,dns_cdn,dns_cloud_provider,dns_dnssec,dns_google_apps,dns_hostname,dns_ip,dns_ipv6,hsts_enabled,hsts_include_subdomains,hsts_max_age,hsts_preload,hsts_preload_list_status,hsts_preload_ready,hsts_valid,https_return_code,https_valid,sniffer_advertising,sniffer_analytics,sniffer_framework,sniffer_javascript,wappalyzer_a/b_testing,wappalyzer_accessibility,wappalyzer_advertising,wappalyzer_analytics,wappalyzer_caching,wappalyzer_cdn,wappalyzer_cms,wappalyzer_comment_systems,wappalyzer_cookie_compliance,wappalyzer_crm,wappalyzer_databases,wappalyzer_ecommerce,wappalyzer_editors,wappalyzer_email,wappalyzer_font_scripts,wappalyzer_hosting_panels,wappalyzer_issue_trackers,wappalyzer_javascript_frameworks,wappalyzer_javascript_graphics,wappalyzer_javascript_libraries,wappalyzer_live_chat,wappalyzer_lms,wappalyzer_load_balancers,wappalyzer_maps,wappalyzer_marketing_automation,wappalyzer_miscellaneous,wappalyzer_mobile_frameworks,wappalyzer_operating_systems,wappalyzer_paas,wappalyzer_page_builders,wappalyzer_programming_languages,wappalyzer_reverse_proxies,wappalyzer_rich_text_editors,wappalyzer_saas,wappalyzer_search_engines,wappalyzer_security,wappalyzer_seo,wappalyzer_social_logins,wappalyzer_ssl/tls_certificate_authorities,wappalyzer_static_site_generator,wappalyzer_tag_managers,wappalyzer_ui_frameworks,wappalyzer_video_players,wappalyzer_web_frameworks,wappalyzer_web_server_extensions,wappalyzer_web_servers,wappalyzer_webmail,wappalyzer_widgets,wellknown_acme_challenge,wellknown_amphtml,wellknown_ashrae,wellknown_assetlinks_json,wellknown_brski,wellknown_caldav,wellknown_carddav,wellknown_coap,wellknown_core,wellknown_csvm,wellknown_dnt,wellknown_dnt_policy_txt,wellknown_dots,wellknown_ecips,wellknown_enterprise_transport_security,wellknown_est,wellknown_genid,wellknown_gs1resolver,wellknown_hoba,wellknown_host_meta,wellknown_host_meta_json,wellknown_hosting_provider,wellknown_http_opportunistic,wellknown_idp_proxy,wellknown_jmap,wellknown_keybase_txt,wellknown_looking_glass,wellknown_matrix,wellknown_mta_sts_txt,wellknown_nfv_oauth_server_configuration,wellknown_ni,wellknown_oauth_authorization_server,wellknown_openid_configuration,wellknown_openorg,wellknown_pki_validation,wellknown_posh,wellknown_pvd,wellknown_reload_config,wellknown_repute_template,wellknown_resourcesync,wellknown_sshfp,wellknown_stun_key,wellknown_thread,wellknown_time,wellknown_timezone,wellknown_tor_relay,wellknown_uma2_configuration,wellknown_void,wellknown_webfinger
ncifcrf.gov,Department of Health and Human Services,true,false,false,true,ncifcrf.gov,true,false,false,true,true,true,true,ncifcrf,gov,,true,true,true,ncifcrf.gov,true,https://ncifrederick.cancer.gov/,true,https,false,true,https://ncifcrf.gov/,false,,,,,,,,,,,,,,true,false,web.ncifcrf.gov,129.43.40.11,true,true,false,31536000,true,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncirc.gov,Department of Justice,true,true,false,true,www.ncirc.gov,true,false,false,true,false,true,true,ncirc,gov,www,true,true,false,www.ncirc.gov,false,https://www.ncirc.gov/,true,https,false,true,https://www.ncirc.gov/,true,false,-//W3C//DTD XHTML 1.0 Transitional//EN,,false,true,false,false,false,false,true,true,,,false,false,"",199.44.41.58,true,true,false,31536000,true,unknown,false,true,:ok,true,,,,,,,,Google Analytics,,,,,,Salesforce,,,,,,,,,,,,,,,,,,Windows Server,,,,,,,,,,,,,,,,Microsoft ASP.NET,,IIS,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ncix.gov,Director of National Intelligence,false,false,false,false,ncix.gov,false,false,false,false,false,false,false,ncix,gov,,false,false,false,ncix.gov,false,http://ncix.gov/,false,http,true,false,http://ncix.gov/,false,,,,,,,,,,,,,,false,false,"",198.81.130.38,false,false,false,0,false,unknown,false,false,:operation_timedout,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncjrs.gov,Department of Justice,true,true,false,true,www.ncjrs.gov,true,false,true,true,false,true,true,ncjrs,gov,www,true,true,false,www.ncjrs.gov,false,https://www.ncjrs.gov/,true,https,false,true,https://www.ncjrs.gov/,true,false,,,false,true,true,false,true,false,true,false,,,false,false,www.ncjrs.gov,149.101.127.44,true,true,true,31536000,false,unknown,false,true,:ok,true,,:google_analytics,,:jquery,Google Optimize,,,Google Analytics,,,,,,,,,,,,,,,,jQuery,,,,,,,,,,,,,,,,,,,DigiCert,,Google Tag Manager,,,,,Nginx,Microsoft 365,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ncpc.gov,National Capital Planning Commission,true,false,false,false,ncpc.gov,false,false,false,true,false,true,true,ncpc,gov,,true,true,false,ncpc.gov,false,https://ncpc.gov/,false,https,false,false,https://ncpc.gov/,false,,,,,,,,,,,,,,true,false,jefferson.ncpc.gov,66.228.35.108,false,false,false,0,false,preloaded,false,false,:ssl_cacert,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncrc.gov,Department of Energy,true,false,false,true,ncrc.gov,false,false,false,true,false,true,true,ncrc,gov,,true,true,false,ncrc.gov,false,https://ncrc.gov/,false,https,false,false,https://ncrc.gov/,false,,,,,,,,,,,,,,true,false,www.ncrc.gov,128.219.138.10,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncsc.gov,Director of National Intelligence,true,true,false,true,www.ncsc.gov,false,false,false,true,true,true,true,ncsc,gov,www,true,true,true,www.ncsc.gov,true,https://www.dni.gov/,true,https,false,true,https://www.ncsc.gov/,true,,,,,,,,,,,,:akamai,,true,false,a104-82-20-131.deploy.static.akamaitechnologies.com,104.82.20.131,true,false,false,0,false,unknown,false,false,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nctc.gov,Central Intelligence Agency,true,true,false,true,www.nctc.gov,false,false,false,true,true,true,true,nctc,gov,www,true,true,true,www.nctc.gov,true,https://www.dni.gov/,true,https,false,true,https://www.nctc.gov/,true,,,,,,,,,,,,:akamai,,true,false,a104-90-64-16.deploy.static.akamaitechnologies.com,104.90.64.16,true,false,false,0,false,unknown,false,false,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ncua.gov,National Credit Union Administration,false,false,false,false,ncua.gov,false,false,false,false,false,true,false,ncua,gov,,false,false,false,ncua.gov,false,http://ncua.gov/,true,http,false,false,http://ncua.gov/,false,,,,,,,,,,,,,,true,false,a0afe1d32ecc3b049.awsglobalaccelerator.com,76.223.10.202,false,false,false,0,false,preloaded,false,false,:ok,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nea.gov,National Endowment for the Arts,true,false,false,true,nea.gov,true,true,true,true,true,true,true,nea,gov,,true,false,true,nea.gov,true,https://www.arts.gov/,true,https,false,true,https://nea.gov/,false,,,,,,,,,,,,,,true,false,"",40.121.221.52,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neglecteddiseases.gov,U.S. Agency for International Development,true,true,false,true,www.neglecteddiseases.gov,true,true,true,true,false,true,true,neglecteddiseases,gov,www,true,true,false,www.neglecteddiseases.gov,false,https://www.neglecteddiseases.gov/,true,https,false,true,https://www.neglecteddiseases.gov/,true,false,,,false,true,true,false,true,false,false,false,,,false,false,a002ff6b45293d6f1.awsglobalaccelerator.com,99.83.171.206,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,:wordpress,:jquery,,,,TrackJs and Google Analytics,,,WordPress,,,,MySQL,,,,Font Awesome,,,,Highcharts,Lightbox and jQuery Migrate and jQuery and Modernizr,,,,,,,,,Amazon Web Services,,PHP,,,,,,Yoast SEO,,AWS Certificate Manager,,,Bootstrap,Vimeo,,,Apache,,FlexSlider,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
neh.gov,National Endowment for the Humanities,true,true,false,true,www.neh.gov,true,false,false,true,false,true,true,neh,gov,www,true,true,false,www.neh.gov,false,https://www.neh.gov/,true,https,false,true,https://www.neh.gov/,true,true,,,false,true,true,false,true,false,false,false,,,false,false,"",23.21.228.79,false,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,New Relic and Google Analytics,Varnish,,Drupal,,,,Percona,,,,Google Font API,,,,,jQuery and Select2 and Modernizr,,,,,,,,,Cloud Platform,,PHP,,,,,,,,,,Google Tag Manager,,,,,Amazon EC2 and Apache and Nginx,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nehrp.gov,Department of Commerce,true,false,false,true,nehrp.gov,true,true,true,true,false,true,true,nehrp,gov,,true,true,false,nehrp.gov,false,https://nehrp.gov/,true,https,false,true,https://nehrp.gov/,false,false,-//W3C//DTD XHTML 1.0 Transitional//EN,,false,true,true,false,false,false,false,false,,,true,false,nehrp.gov,129.6.13.131,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,,,,,,jQuery,,,,,,,,Windows Server,,,,,,,,,,,DigiCert,,,,,,,IIS,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nel.gov,U.S. Department of Agriculture,false,false,false,false,nel.gov,false,false,false,false,false,false,false,nel,gov,,false,false,false,nel.gov,false,http://nel.gov/,false,http,false,false,http://nel.gov/,false,,,,,,,,,,,,,,false,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nemi.gov,Department of the Interior,true,true,false,true,www.nemi.gov,true,false,false,true,false,true,true,nemi,gov,www,true,true,false,www.nemi.gov,false,https://www.nemi.gov/,true,https,false,true,https://www.nemi.gov/,true,false,,,false,true,true,false,true,false,false,false,,,true,false,www.nemi.gov,137.227.231.110,true,true,false,31536000,false,unknown,false,true,:ok,true,,:google_analytics,,,,,,Google Analytics,,,,,,,,,,,,,,,,jQuery UI and jQuery and Select2,,,,,,,,,,,,,,,,,,,DigiCert,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nepa.gov,Executive Office of the President,true,false,false,true,nepa.gov,true,false,false,true,false,true,true,nepa,gov,,true,true,true,nepa.gov,true,https://ceq.doe.gov/,true,https,false,true,https://nepa.gov/,false,,,,,,,,,,,,,,true,false,"",205.254.131.69,false,true,false,63072000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nersc.gov,Department of Energy,true,true,false,false,www.nersc.gov,true,false,false,true,false,true,true,nersc,gov,www,true,true,false,www.nersc.gov,false,https://www.nersc.gov/,true,https,false,true,https://www.nersc.gov/,true,false,,SilverStripe - http://silverstripe.org,false,true,false,false,true,false,true,false,,,true,false,"",104.17.142.102,true,true,false,31536000,false,unknown,false,true,:ok,true,,:google_analytics,:php,,,,,Google Analytics,,Cloudflare,SilverStripe,,,,,,,,,,,,,DataTables and jQuery UI and jQuery,,,,,,,,,,,PHP,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
neup.gov,Department of Energy,true,false,false,true,neup.gov,true,false,false,true,true,true,true,neup,gov,,true,true,true,neup.gov,true,https://neup.inl.gov/,true,https,false,true,https://neup.gov/,false,,,,,,,,,,,,,,true,false,neup.gov,205.254.131.71,false,true,false,63072000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newmoney.gov,Federal Reserve Board of Governors,false,false,false,false,newmoney.gov,false,false,false,false,false,false,false,newmoney,gov,,false,false,false,newmoney.gov,false,http://newmoney.gov/,false,http,false,false,http://newmoney.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nfpors.gov,Department of the Interior,true,true,false,true,www.nfpors.gov,true,false,false,true,false,true,false,nfpors,gov,www,true,true,false,www.nfpors.gov,false,https://www.nfpors.gov/,true,https,false,true,https://www.nfpors.gov/,true,false,-//W3C//DTD XHTML 1.0 Transitional//EN,,false,true,true,false,false,true,true,false,,,false,false,f6.2a.ffc0.ip4.static.sl-reverse.com,192.255.42.246,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,:coldfusion,:jquery,,,,,,,,,,,,,,,Font Awesome,,,,,jQuery UI and jQuery and Lodash,,,,,,,,Windows Server,,,,,,,,,,,DigiCert,,,Bootstrap,,Microsoft ASP.NET,,IIS,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nga.gov,National Gallery of Art,true,true,false,true,www.nga.gov,false,false,false,true,false,true,true,nga,gov,www,true,true,false,www.nga.gov,false,https://www.nga.gov/,true,https,false,true,https://www.nga.gov/,true,false,,,false,true,true,false,true,false,true,false,,,true,false,"",104.17.236.90,true,false,false,0,false,unknown,false,false,:ok,true,,,,:jquery,,,,Google Analytics,,Cloudflare,Adobe Experience Manager,,,,,,,,,,,Handlebars,,jQuery UI and jQuery and Moment.js and Lodash,,,,Google Maps,MailChimp,,,,,,Java,,,,,,,,,,Google Tag Manager,ZURB Foundation,,,,,Microsoft 365,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nhl.gov,Department of Housing and Urban Development,true,false,false,true,nhl.gov,true,false,true,true,true,true,true,nhl,gov,,true,true,true,nhl.gov,true,https://www.hud.gov/,true,https,false,true,https://nhl.gov/,false,,,,,,,,,,,,,,true,false,"",170.97.67.189,false,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nhtsa.gov,Department of Transportation,true,true,false,true,www.nhtsa.gov,true,true,true,true,false,true,true,nhtsa,gov,www,true,true,false,www.nhtsa.gov,false,https://www.nhtsa.gov/,true,https,false,true,https://www.nhtsa.gov/,true,false,,Drupal 7 (http://drupal.org),false,true,true,false,true,false,true,false,:akamai,,true,false,a104-111-84-124.deploy.static.akamaitechnologies.com,104.111.84.124,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,:drupal,:jquery,,,,New Relic and Google Analytics,,,Drupal,,,,Percona,,,,Google Font API,,Sentry,Vue.js and RxJS,,jQuery and Moment.js,LivePerson,,,,,webpack,,,Cloud Platform,,PHP,,,,,,,,,,Google Tag Manager,Bootstrap,YouTube,,,Amazon EC2 and Apache and Nginx,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nic.gov,General Services Administration,true,false,false,true,nic.gov,true,true,true,true,true,true,true,nic,gov,,true,true,true,nic.gov,true,https://domains.dotgov.gov/,true,https,false,true,https://nic.gov/,false,,,,,,,,,,,,,,true,false,"",216.87.133.10,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nicic.gov,Department of Justice,true,false,false,true,nicic.gov,true,false,true,true,false,true,true,nicic,gov,,true,true,false,nicic.gov,false,https://nicic.gov/,true,https,false,true,https://nicic.gov/,false,false,,Drupal 7 (http://drupal.org) + aGov (http://agov.com.au),false,true,true,false,true,false,true,false,,,true,true,173-164-54-217-colorado.hfc.comcastbusiness.net,173.164.54.217,false,true,true,1000,true,preloaded,false,true,:ok,true,,,:drupal,:jquery,,,,Google Analytics,,,Drupal,,,,,Cart Functionality,,Amazon SES,Google Font API,,,,,jQuery,,,,,,,,Ubuntu,Amazon Web Services,,PHP,,,,,,,,DigiCert,,,,,,,Apache,Google Workspace,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nicsezcheckfbi.gov,Department of Justice,true,false,false,true,nicsezcheckfbi.gov,true,true,true,true,false,true,true,nicsezcheckfbi,gov,,true,true,false,nicsezcheckfbi.gov,false,https://nicsezcheckfbi.gov/,true,https,false,true,https://nicsezcheckfbi.gov/,false,false,-//W3C//DTD XHTML 1.0 Transitional//EN,,false,true,false,false,false,false,false,false,,,true,false,www.nicsezcheckfbi.gov,153.31.113.36,false,true,true,63072000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
niem.gov,Department of Homeland Security,true,true,false,true,www.niem.gov,true,false,true,true,false,true,true,niem,gov,www,true,true,false,www.niem.gov,false,https://www.niem.gov/,true,https,false,true,https://www.niem.gov/,true,false,,Drupal 7 (https://www.drupal.org),false,true,true,false,true,false,false,false,:akamai,,true,false,a104-117-14-155.deploy.static.akamaitechnologies.com,104.117.14.155,true,true,true,31536000,false,unknown,false,true,:ok,true,,,:drupal,:jquery,,,,Google Analytics,,,Drupal,,,,,,,,,,,,,jQuery,,,,,,,,,,,PHP,,CKEditor,,,,,,,,,Bootstrap,,,,Apache,,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nifc.gov,Department of the Interior,true,true,false,true,www.nifc.gov,true,true,true,true,false,true,true,nifc,gov,www,true,true,false,www.nifc.gov,false,https://www.nifc.gov/,true,https,false,true,https://www.nifc.gov/,true,,-//W3C//DTD XHTML 1.0 Transitional//EN,,,false,,false,,,false,false,,,false,false,fpa.nifc.gov,204.124.92.246,true,true,true,31622400,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,DreamWeaver,,,,,,,,,,,,,,,,,,,,,,,,,,DigiCert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nigc.gov,National Indian Gaming Commission,true,false,false,true,nigc.gov,false,false,false,true,false,true,true,nigc,gov,,true,true,false,nigc.gov,false,https://nigc.gov/,true,https,false,true,https://nigc.gov/,false,false,,,false,true,false,false,false,false,true,false,,,false,false,hypv2516.appliedi.net,174.136.70.130,false,false,false,0,false,unknown,false,false,:ok,true,,,:expression_engine,,,,,Google Analytics,,,ExpressionEngine,,,,,,,,Google Font API,,,,Chart.js,jQuery UI and jQuery and Modernizr,,,,,MailChimp,Swiper Slider,,Ubuntu,,,PHP,,,,,,,Facebook Sign-in,DigiCert,,,Bootstrap,,CodeIgniter,,Apache,Microsoft 365,Facebook,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nih.gov,Department of Health and Human Services,true,true,false,true,www.nih.gov,true,false,false,true,false,true,true,nih,gov,www,true,true,false,www.nih.gov,false,https://www.nih.gov/,true,https,false,true,https://www.nih.gov/,true,false,,Drupal 7 (http://drupal.org),false,true,true,false,true,false,false,false,,,true,false,"",34.237.170.115,true,true,false,31536000,false,unknown,false,true,:ok,true,,,:drupal,:jquery,,,,Google Analytics and Crazy Egg,Varnish,jsDelivr,Drupal,,,,Percona,,,,Google Font API,,,,,jQuery and Modernizr,,,,,,,,,Cloud Platform,,PHP,,,,,,,,,,,,,,,Amazon EC2 and Apache and Nginx,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nij.gov,Department of Justice,true,false,false,true,nij.gov,true,false,true,true,true,true,true,nij,gov,,true,true,true,nij.gov,true,https://nij.ojp.gov/,true,https,false,true,https://nij.gov/,false,,,,,,,,,,,,,,true,false,nij.gov,149.101.127.80,true,true,true,31536000,false,rejected,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
niosh.gov,Department of Health and Human Services,false,true,false,false,www.niosh.gov,false,false,false,false,false,true,false,niosh,gov,www,true,true,false,www.niosh.gov,true,https://www.niosh.gov/,true,http,false,true,http://www.niosh.gov/,true,,,,,,,,,,,,,,true,false,cdc.gov,198.246.106.49,true,false,false,0,false,unknown,false,false,:ok,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nist.gov,Department of Commerce,true,true,false,true,www.nist.gov,true,false,false,true,false,true,true,nist,gov,www,true,true,false,www.nist.gov,false,https://www.nist.gov/,true,https,false,true,https://www.nist.gov/,true,true,,,false,true,true,false,false,false,false,false,,,true,false,"",3.233.209.158,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,Google Analytics and Crazy Egg,Varnish,,Drupal,,,,Percona,,,,,,,,,jQuery,,,,,,,,,Cloud Platform,,PHP,,,,,,,,DigiCert,,,,,,,Amazon EC2 and Apache and Nginx,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nitrd.gov,Networking Information Technology Research and Development,true,false,false,true,nitrd.gov,false,false,false,true,false,true,true,nitrd,gov,,true,true,false,nitrd.gov,false,https://nitrd.gov/,true,https,false,true,https://nitrd.gov/,false,,-//W3C//DTD XHTML 1.0 Strict//EN,,,false,,false,,,false,false,,:Amazon GovCloud,true,false,ec2-52-222-53-140.us-gov-west-1.compute.amazonaws.com,52.222.53.140,false,false,false,0,false,unknown,false,false,:ok,true,,:google_analytics,,,,,,Google Analytics,,,,,,,,,,,,,,,,jQuery,,,,,,,,Windows Server,,,,,,,,,,,,,,,,Microsoft ASP.NET,,IIS,Microsoft 365,Twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nixonlibrary.gov,National Archives and Records Administration,true,true,false,true,www.nixonlibrary.gov,true,true,true,true,false,true,true,nixonlibrary,gov,www,true,true,false,www.nixonlibrary.gov,false,https://www.nixonlibrary.gov/,true,https,false,true,https://www.nixonlibrary.gov/,true,false,,,false,true,true,false,true,false,true,false,:cloudfront,,false,false,server-13-32-181-66.iad66.r.cloudfront.net,13.32.181.66,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics and Crazy Egg,,Amazon Cloudfront,Drupal,,,,,,,,Google Font API,,,,,jQuery,,,Amazon ALB,,,,,,Amazon Web Services,,PHP,,,,,,,,,,Google Tag Manager,,,,,,,Twitter,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nlm.gov,Department of Health and Human Services,true,false,false,true,nlm.gov,true,true,true,true,true,true,true,nlm,gov,,true,true,true,nlm.gov,true,https://www.nlm.nih.gov/,true,https,false,true,https://nlm.gov/,false,,,,,,,,,,,,,,true,false,nlm.nih.gov,130.14.16.110,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
